Time,H2,H4
1.3201320e-01,4.6666667e-04,5.2753333e-01
1.3302018e-01,4.0000000e-04,5.2693333e-01
1.3402715e-01,4.6666667e-04,5.2626667e-01
1.3503413e-01,4.6666667e-04,5.2566667e-01
1.3601529e-01,4.6666667e-04,5.2500000e-01
1.3702226e-01,4.6666667e-04,5.2446667e-01
1.3802924e-01,4.6666667e-04,5.2420000e-01
1.3901039e-01,4.6666667e-04,5.2406667e-01
1.4001737e-01,4.6666667e-04,5.2406667e-01
1.4102434e-01,4.6666667e-04,5.2413333e-01
1.4203132e-01,4.6666667e-04,5.2426667e-01
1.4301248e-01,4.6666667e-04,5.2433333e-01
1.4401945e-01,4.6666667e-04,5.2433333e-01
1.4502643e-01,4.6666667e-04,5.2406667e-01
1.4603340e-01,4.6666667e-04,5.2366667e-01
1.4701456e-01,4.6666667e-04,5.2333333e-01
1.4802153e-01,4.6666667e-04,5.2300000e-01
1.4902851e-01,4.6666667e-04,5.2260000e-01
1.5003548e-01,4.6666667e-04,5.2233333e-01
1.5101664e-01,4.6666667e-04,5.2233333e-01
1.5202362e-01,4.6666667e-04,5.2240000e-01
1.5303059e-01,4.6666667e-04,5.2253333e-01
1.5401175e-01,4.6666667e-04,5.2273333e-01
1.5501872e-01,4.6666667e-04,5.2286667e-01
1.5602570e-01,4.6666667e-04,5.2286667e-01
1.5703267e-01,4.6666667e-04,5.2286667e-01
1.5801383e-01,4.6666667e-04,5.2260000e-01
1.5902081e-01,4.6666667e-04,5.2233333e-01
1.6002778e-01,4.6666667e-04,5.2206667e-01
1.6103476e-01,4.6666667e-04,5.2166667e-01
1.6201591e-01,4.6666667e-04,5.2106667e-01
1.6302289e-01,4.6666667e-04,5.2033333e-01
1.6402986e-01,4.6666667e-04,5.1953333e-01
1.6501102e-01,4.6666667e-04,5.1866667e-01
1.6601800e-01,4.6666667e-04,5.1780000e-01
1.6702497e-01,4.6666667e-04,5.1686667e-01
1.6803195e-01,4.6666667e-04,5.1620000e-01
1.6901310e-01,4.6666667e-04,5.1566667e-01
1.7002008e-01,4.6666667e-04,5.1540000e-01
1.7102705e-01,4.6666667e-04,5.1546667e-01
1.7203403e-01,4.6666667e-04,5.1586667e-01
1.7301519e-01,4.6666667e-04,5.1640000e-01
1.7402216e-01,4.6666667e-04,5.1686667e-01
1.7502914e-01,4.6666667e-04,5.1733333e-01
1.7601029e-01,4.6666667e-04,5.1753333e-01
1.7701727e-01,4.0000000e-04,5.1753333e-01
1.7802424e-01,4.6666667e-04,5.1746667e-01
1.7903122e-01,4.6666667e-04,5.1720000e-01
1.8001238e-01,4.6666667e-04,5.1673333e-01
1.8101935e-01,4.0000000e-04,5.1633333e-01
1.8202633e-01,4.6666667e-04,5.1586667e-01
1.8303330e-01,4.6666667e-04,5.1526667e-01
1.8401446e-01,5.3333333e-04,5.1460000e-01
1.8502143e-01,5.3333333e-04,5.1413333e-01
1.8602841e-01,5.3333333e-04,5.1380000e-01
1.8703539e-01,5.3333333e-04,5.1353333e-01
1.8801654e-01,5.3333333e-04,5.1320000e-01
1.8902352e-01,5.3333333e-04,5.1293333e-01
1.9003049e-01,5.3333333e-04,5.1286667e-01
1.9101165e-01,5.3333333e-04,5.1286667e-01
1.9201862e-01,5.3333333e-04,5.1266667e-01
1.9302560e-01,5.3333333e-04,5.1240000e-01
1.9403258e-01,6.0000000e-04,5.1233333e-01
1.9501373e-01,6.0000000e-04,5.1233333e-01
1.9602071e-01,6.0000000e-04,5.1226667e-01
1.9702768e-01,6.0000000e-04,5.1206667e-01
1.9803466e-01,6.0000000e-04,5.1180000e-01
1.9901581e-01,6.0000000e-04,5.1140000e-01
2.0002279e-01,6.6666667e-04,5.1100000e-01
2.0102977e-01,6.6666667e-04,5.1080000e-01
2.0201092e-01,6.6666667e-04,5.1080000e-01
2.0301790e-01,6.6666667e-04,5.1100000e-01
2.0402487e-01,6.0000000e-04,5.1106667e-01
2.0503185e-01,6.0000000e-04,5.1113333e-01
2.0601300e-01,6.0000000e-04,5.1106667e-01
2.0701998e-01,6.0000000e-04,5.1086667e-01
2.0802696e-01,6.0000000e-04,5.1053333e-01
2.0903393e-01,6.0000000e-04,5.1006667e-01
2.1001509e-01,6.6666667e-04,5.0940000e-01
2.1102206e-01,6.6666667e-04,5.0873333e-01
2.1202904e-01,6.0000000e-04,5.0820000e-01
2.1301019e-01,6.6666667e-04,5.0766667e-01
2.1401717e-01,6.6666667e-04,5.0726667e-01
2.1502415e-01,6.6666667e-04,5.0713333e-01
2.1603112e-01,6.6666667e-04,5.0713333e-01
2.1701228e-01,6.6666667e-04,5.0713333e-01
2.1801925e-01,6.6666667e-04,5.0733333e-01
2.1902623e-01,7.3333333e-04,5.0766667e-01
2.2003320e-01,7.3333333e-04,5.0786667e-01
2.2101436e-01,7.3333333e-04,5.0773333e-01
2.2202134e-01,7.3333333e-04,5.0753333e-01
2.2302831e-01,8.0000000e-04,5.0713333e-01
2.2403529e-01,8.0000000e-04,5.0660000e-01
2.2501644e-01,7.3333333e-04,5.0600000e-01
2.2602342e-01,8.0000000e-04,5.0553333e-01
2.2703039e-01,8.0000000e-04,5.0526667e-01
2.2801155e-01,8.0000000e-04,5.0506667e-01
2.2901853e-01,7.3333333e-04,5.0480000e-01
2.3002550e-01,7.3333333e-04,5.0466667e-01
2.3103248e-01,8.0000000e-04,5.0460000e-01
2.3201363e-01,8.0000000e-04,5.0426667e-01
2.3302061e-01,8.0000000e-04,5.0393333e-01
2.3402758e-01,8.0000000e-04,5.0386667e-01
2.3503456e-01,8.0000000e-04,5.0386667e-01
2.3601572e-01,8.0000000e-04,5.0380000e-01
2.3702269e-01,8.0000000e-04,5.0380000e-01
2.3802967e-01,8.0000000e-04,5.0393333e-01
2.3901082e-01,8.0000000e-04,5.0380000e-01
2.4001780e-01,8.0000000e-04,5.0333333e-01
2.4102477e-01,7.3333333e-04,5.0286667e-01
2.4203175e-01,7.3333333e-04,5.0246667e-01
2.4301291e-01,8.0000000e-04,5.0180000e-01
2.4401988e-01,8.0000000e-04,5.0100000e-01
2.4502686e-01,8.0000000e-04,5.0040000e-01
2.4603383e-01,8.0000000e-04,4.9993333e-01
2.4701499e-01,7.3333333e-04,4.9960000e-01
2.4802196e-01,7.3333333e-04,4.9966667e-01
2.4902894e-01,7.3333333e-04,5.0000000e-01
2.5001010e-01,7.3333333e-04,5.0033333e-01
2.5101707e-01,7.3333333e-04,5.0060000e-01
2.5202405e-01,7.3333333e-04,5.0086667e-01
2.5303102e-01,8.0000000e-04,5.0073333e-01
2.5401218e-01,7.3333333e-04,5.0033333e-01
2.5501915e-01,7.3333333e-04,4.9953333e-01
2.5602613e-01,7.3333333e-04,4.9860000e-01
2.5703310e-01,7.3333333e-04,4.9773333e-01
2.5801426e-01,7.3333333e-04,4.9706667e-01
2.5902124e-01,8.0000000e-04,4.9666667e-01
2.6002821e-01,8.0000000e-04,4.9666667e-01
2.6103519e-01,7.3333333e-04,4.9680000e-01
2.6201634e-01,7.3333333e-04,4.9673333e-01
2.6302332e-01,8.0000000e-04,4.9673333e-01
2.6403029e-01,8.0000000e-04,4.9680000e-01
2.6501145e-01,7.3333333e-04,4.9673333e-01
2.6601843e-01,7.3333333e-04,4.9680000e-01
2.6702540e-01,7.3333333e-04,4.9686667e-01
2.6803238e-01,7.3333333e-04,4.9680000e-01
2.6901353e-01,7.3333333e-04,4.9666667e-01
2.7002051e-01,7.3333333e-04,4.9640000e-01
2.7102748e-01,7.3333333e-04,4.9586667e-01
2.7203446e-01,6.6666667e-04,4.9513333e-01
2.7301562e-01,7.3333333e-04,4.9420000e-01
2.7402259e-01,7.3333333e-04,4.9320000e-01
2.7502957e-01,7.3333333e-04,4.9206667e-01
2.7601072e-01,7.3333333e-04,4.9113333e-01
2.7701770e-01,7.3333333e-04,4.9040000e-01
2.7802467e-01,7.3333333e-04,4.9020000e-01
2.7903165e-01,7.3333333e-04,4.9040000e-01
2.8001281e-01,8.0000000e-04,4.9093333e-01
2.8101978e-01,8.0000000e-04,4.9166667e-01
2.8202676e-01,8.0000000e-04,4.9253333e-01
2.8303373e-01,8.0000000e-04,4.9326667e-01
2.8401489e-01,8.0000000e-04,4.9380000e-01
2.8502186e-01,8.0000000e-04,4.9380000e-01
2.8602884e-01,8.0000000e-04,4.9353333e-01
2.8701000e-01,8.0000000e-04,4.9293333e-01
2.8801697e-01,8.0000000e-04,4.9200000e-01
2.8902395e-01,8.0000000e-04,4.9086667e-01
2.9003092e-01,8.0000000e-04,4.9006667e-01
2.9101208e-01,8.0000000e-04,4.8940000e-01
2.9201905e-01,8.0000000e-04,4.8886667e-01
2.9302603e-01,8.0000000e-04,4.8860000e-01
2.9403301e-01,8.0000000e-04,4.8833333e-01
2.9501416e-01,8.0000000e-04,4.8793333e-01
2.9602114e-01,8.0000000e-04,4.8753333e-01
2.9702811e-01,8.0000000e-04,4.8720000e-01
2.9803509e-01,8.0000000e-04,4.8686667e-01
2.9901624e-01,8.0000000e-04,4.8640000e-01
3.0002322e-01,8.0000000e-04,4.8606667e-01
3.0103020e-01,8.0000000e-04,4.8600000e-01
3.0201135e-01,8.0000000e-04,4.8606667e-01
3.0301833e-01,8.0000000e-04,4.8600000e-01
3.0402530e-01,8.0000000e-04,4.8593333e-01
3.0503228e-01,8.0000000e-04,4.8586667e-01
3.0601343e-01,8.0000000e-04,4.8573333e-01
3.0702041e-01,8.0000000e-04,4.8540000e-01
3.0802739e-01,8.0000000e-04,4.8486667e-01
3.0903436e-01,8.0000000e-04,4.8453333e-01
3.1001552e-01,8.0000000e-04,4.8426667e-01
3.1102249e-01,8.0000000e-04,4.8420000e-01
3.1202947e-01,8.0000000e-04,4.8440000e-01
3.1301062e-01,8.0000000e-04,4.8453333e-01
3.1401760e-01,8.6666667e-04,4.8453333e-01
3.1502458e-01,8.6666667e-04,4.8440000e-01
3.1603155e-01,9.3333333e-04,4.8380000e-01
3.1701271e-01,9.3333333e-04,4.8280000e-01
3.1801968e-01,8.6666667e-04,4.8160000e-01
3.1902666e-01,8.6666667e-04,4.8046667e-01
3.2003363e-01,8.6666667e-04,4.7946667e-01
3.2101479e-01,8.6666667e-04,4.7886667e-01
3.2202177e-01,9.3333333e-04,4.7873333e-01
3.2302874e-01,8.6666667e-04,4.7906667e-01
3.2403572e-01,8.6666667e-04,4.7946667e-01
3.2501687e-01,8.6666667e-04,4.7993333e-01
3.2602385e-01,8.6666667e-04,4.8033333e-01
3.2703082e-01,8.6666667e-04,4.8046667e-01
3.2801198e-01,9.3333333e-04,4.8033333e-01
3.2901896e-01,9.3333333e-04,4.8006667e-01
3.3002593e-01,9.3333333e-04,4.7980000e-01
3.3103291e-01,9.3333333e-04,4.7940000e-01
3.3201406e-01,9.3333333e-04,4.7886667e-01
3.3302104e-01,9.3333333e-04,4.7853333e-01
3.3402801e-01,9.3333333e-04,4.7833333e-01
3.3503499e-01,1.0000000e-03,4.7800000e-01
3.3601615e-01,1.0000000e-03,4.7753333e-01
3.3702312e-01,9.3333333e-04,4.7700000e-01
3.3803010e-01,9.3333333e-04,4.7633333e-01
3.3901125e-01,9.3333333e-04,4.7560000e-01
3.4001823e-01,9.3333333e-04,4.7486667e-01
3.4102520e-01,9.3333333e-04,4.7420000e-01
3.4203218e-01,1.0000000e-03,4.7380000e-01
3.4301334e-01,1.0000000e-03,4.7366667e-01
3.4402031e-01,9.3333333e-04,4.7366667e-01
3.4502729e-01,9.3333333e-04,4.7366667e-01
3.4603426e-01,9.3333333e-04,4.7380000e-01
3.4701542e-01,1.0000000e-03,4.7400000e-01
3.4802239e-01,9.3333333e-04,4.7386667e-01
3.4902937e-01,9.3333333e-04,4.7346667e-01
3.5001053e-01,1.4666667e-03,4.7273333e-01
3.5101750e-01,2.5333333e-03,4.7206667e-01
3.5202448e-01,3.6000000e-03,4.7153333e-01
3.5303145e-01,4.8666667e-03,4.7113333e-01
3.5401261e-01,6.1333333e-03,4.7100000e-01
3.5501958e-01,7.1333333e-03,4.7126667e-01
3.5602656e-01,7.8666667e-03,4.7166667e-01
3.5703353e-01,8.8666667e-03,4.7213333e-01
3.5801469e-01,1.0066667e-02,4.7240000e-01
3.5902167e-01,1.1266667e-02,4.7240000e-01
3.6002864e-01,1.2466667e-02,4.7193333e-01
3.6103562e-01,1.3666667e-02,4.7113333e-01
3.6201677e-01,1.5000000e-02,4.7020000e-01
3.6302375e-01,1.6266667e-02,4.6933333e-01
3.6403072e-01,1.7266667e-02,4.6846667e-01
3.6501188e-01,1.7933333e-02,4.6773333e-01
3.6601886e-01,1.8533333e-02,4.6726667e-01
3.6702583e-01,1.9533333e-02,4.6706667e-01
3.6803281e-01,2.0800000e-02,4.6706667e-01
3.6901396e-01,2.2266667e-02,4.6706667e-01
3.7002094e-01,2.4000000e-02,4.6706667e-01
3.7102791e-01,2.5666667e-02,4.6693333e-01
3.7203489e-01,2.7266667e-02,4.6660000e-01
3.7301605e-01,2.8733333e-02,4.6626667e-01
3.7402302e-01,3.0000000e-02,4.6613333e-01
3.7503000e-01,3.1133333e-02,4.6620000e-01
3.7601115e-01,3.2133333e-02,4.6626667e-01
3.7701813e-01,3.2933333e-02,4.6633333e-01
3.7802510e-01,3.3800000e-02,4.6633333e-01
3.7903208e-01,3.4666667e-02,4.6606667e-01
3.8001324e-01,3.5333333e-02,4.6540000e-01
3.8102021e-01,3.5866667e-02,4.6446667e-01
3.8202719e-01,3.6200000e-02,4.6360000e-01
3.8303416e-01,3.6466667e-02,4.6280000e-01
3.8401532e-01,3.6733333e-02,4.6206667e-01
3.8502229e-01,3.7066667e-02,4.6180000e-01
3.8602927e-01,3.7533333e-02,4.6193333e-01
3.8703625e-01,3.8000000e-02,4.6240000e-01
3.8801740e-01,3.8533333e-02,4.6280000e-01
3.8902438e-01,3.9000000e-02,4.6300000e-01
3.9003135e-01,3.9466667e-02,4.6286667e-01
3.9101251e-01,3.9933333e-02,4.6246667e-01
3.9201948e-01,4.0466667e-02,4.6193333e-01
3.9302646e-01,4.1066667e-02,4.6126667e-01
3.9403344e-01,4.1600000e-02,4.6053333e-01
3.9501459e-01,4.2266667e-02,4.6000000e-01
3.9602157e-01,4.3066667e-02,4.5966667e-01
3.9702854e-01,4.3933333e-02,4.5940000e-01
3.9803552e-01,4.4666667e-02,4.5933333e-01
3.9901667e-01,4.5466667e-02,4.5940000e-01
4.0002365e-01,4.6400000e-02,4.5953333e-01
4.0103063e-01,4.7266667e-02,4.5940000e-01
4.0201178e-01,4.8066667e-02,4.5906667e-01
4.0301876e-01,4.8733333e-02,4.5860000e-01
4.0402573e-01,4.9400000e-02,4.5806667e-01
4.0503271e-01,4.9933333e-02,4.5746667e-01
4.0601386e-01,5.0466667e-02,4.5686667e-01
4.0702084e-01,5.1000000e-02,4.5640000e-01
4.0802782e-01,5.1533333e-02,4.5626667e-01
4.0903479e-01,5.2133333e-02,4.5626667e-01
4.1001595e-01,5.2866667e-02,4.5633333e-01
4.1102292e-01,5.3800000e-02,4.5633333e-01
4.1202990e-01,5.4600000e-02,4.5606667e-01
4.1301105e-01,5.5133333e-02,4.5553333e-01
4.1401803e-01,5.5533333e-02,4.5486667e-01
4.1502501e-01,5.5733333e-02,4.5426667e-01
4.1603198e-01,5.6000000e-02,4.5393333e-01
4.1701314e-01,5.6333333e-02,4.5393333e-01
4.1802011e-01,5.6733333e-02,4.5400000e-01
4.1902709e-01,5.7200000e-02,4.5406667e-01
4.2003406e-01,5.7666667e-02,4.5413333e-01
4.2101522e-01,5.8266667e-02,4.5393333e-01
4.2202220e-01,5.8933333e-02,4.5326667e-01
4.2302917e-01,5.9466667e-02,4.5246667e-01
4.2403615e-01,5.9800000e-02,4.5160000e-01
4.2501730e-01,6.0000000e-02,4.5073333e-01
4.2602428e-01,6.0266667e-02,4.5000000e-01
4.2703125e-01,6.0666667e-02,4.4946667e-01
4.2801241e-01,6.1066667e-02,4.4906667e-01
4.2901939e-01,6.1466667e-02,4.4893333e-01
4.3002636e-01,6.2133333e-02,4.4900000e-01
4.3103334e-01,6.3066667e-02,4.4920000e-01
4.3201449e-01,6.4133333e-02,4.4940000e-01
4.3302147e-01,6.5333333e-02,4.4953333e-01
4.3402844e-01,6.6866667e-02,4.4946667e-01
4.3503542e-01,6.8333333e-02,4.4906667e-01
4.3601658e-01,6.9533333e-02,4.4846667e-01
4.3702355e-01,7.0600000e-02,4.4786667e-01
4.3803053e-01,7.1933333e-02,4.4733333e-01
4.3901168e-01,7.3333333e-02,4.4706667e-01
4.4001866e-01,7.4600000e-02,4.4686667e-01
4.4102563e-01,7.5400000e-02,4.4673333e-01
4.4203261e-01,7.5866667e-02,4.4640000e-01
4.4301377e-01,7.6200000e-02,4.4593333e-01
4.4402074e-01,7.6466667e-02,4.4526667e-01
4.4502772e-01,7.6666667e-02,4.4453333e-01
4.4603469e-01,7.6866667e-02,4.4393333e-01
4.4701585e-01,7.7000000e-02,4.4340000e-01
4.4802282e-01,7.7000000e-02,4.4320000e-01
4.4902980e-01,7.7066667e-02,4.4306667e-01
4.5001096e-01,7.7133333e-02,4.4300000e-01
4.5101793e-01,7.7133333e-02,4.4286667e-01
4.5202491e-01,7.7266667e-02,4.4273333e-01
4.5303188e-01,7.7533333e-02,4.4253333e-01
4.5401304e-01,7.7800000e-02,4.4233333e-01
4.5502001e-01,7.8200000e-02,4.4206667e-01
4.5602699e-01,7.8533333e-02,4.4180000e-01
4.5703396e-01,7.8866667e-02,4.4153333e-01
4.5801512e-01,7.9400000e-02,4.4113333e-01
4.5902210e-01,7.9866667e-02,4.4060000e-01
4.6002907e-01,8.0333333e-02,4.4026667e-01
4.6103605e-01,8.0533333e-02,4.4000000e-01
4.6201720e-01,8.0866667e-02,4.3980000e-01
4.6302418e-01,8.1333333e-02,4.3980000e-01
4.6403115e-01,8.2066667e-02,4.3986667e-01
4.6501231e-01,8.2800000e-02,4.3973333e-01
4.6601929e-01,8.3200000e-02,4.3926667e-01
4.6702626e-01,8.3266667e-02,4.3853333e-01
4.6803324e-01,8.3200000e-02,4.3773333e-01
4.6901439e-01,8.3266667e-02,4.3693333e-01
4.7002137e-01,8.3733333e-02,4.3640000e-01
4.7102834e-01,8.4400000e-02,4.3606667e-01
4.7203532e-01,8.4733333e-02,4.3593333e-01
4.7301648e-01,8.4933333e-02,4.3586667e-01
4.7402345e-01,8.5000000e-02,4.3566667e-01
4.7503043e-01,8.4866667e-02,4.3533333e-01
4.7601158e-01,8.4933333e-02,4.3493333e-01
4.7701856e-01,8.5400000e-02,4.3453333e-01
4.7802553e-01,8.6133333e-02,4.3413333e-01
4.7903251e-01,8.6800000e-02,4.3393333e-01
4.8001367e-01,8.7466667e-02,4.3386667e-01
4.8102064e-01,8.8133333e-02,4.3380000e-01
4.8202762e-01,8.8666667e-02,4.3346667e-01
4.8303459e-01,8.9133333e-02,4.3300000e-01
4.8401575e-01,8.9600000e-02,4.3253333e-01
4.8502272e-01,9.0400000e-02,4.3226667e-01
4.8602970e-01,9.1333333e-02,4.3220000e-01
4.8703668e-01,9.2333333e-02,4.3213333e-01
4.8801783e-01,9.3266667e-02,4.3200000e-01
4.8902481e-01,9.4066667e-02,4.3166667e-01
4.9003178e-01,9.4933333e-02,4.3093333e-01
4.9101294e-01,9.5666667e-02,4.3000000e-01
4.9201991e-01,9.6066667e-02,4.2920000e-01
4.9302689e-01,9.6400000e-02,4.2880000e-01
4.9403387e-01,9.6733333e-02,4.2886667e-01
4.9501502e-01,9.6933333e-02,4.2906667e-01
4.9602200e-01,9.7200000e-02,4.2893333e-01
4.9702897e-01,9.7533333e-02,4.2840000e-01
4.9803595e-01,9.7866667e-02,4.2766667e-01
4.9901710e-01,9.8333333e-02,4.2680000e-01
5.0002408e-01,9.8800000e-02,4.2613333e-01
5.0103106e-01,9.9266667e-02,4.2606667e-01
5.0201221e-01,9.9866667e-02,4.2633333e-01
5.0301919e-01,1.0040000e-01,4.2640000e-01
5.0402616e-01,1.0100000e-01,4.2620000e-01
5.0503314e-01,1.0140000e-01,4.2573333e-01
5.0601429e-01,1.0160000e-01,4.2513333e-01
5.0702127e-01,1.0146667e-01,4.2466667e-01
5.0802825e-01,1.0126667e-01,4.2453333e-01
5.0903522e-01,1.0126667e-01,4.2473333e-01
5.1001638e-01,1.0166667e-01,4.2480000e-01
5.1102335e-01,1.0220000e-01,4.2453333e-01
5.1203033e-01,1.0300000e-01,4.2393333e-01
5.1301148e-01,1.0373333e-01,4.2313333e-01
5.1401846e-01,1.0433333e-01,4.2226667e-01
5.1502544e-01,1.0473333e-01,4.2160000e-01
5.1603241e-01,1.0486667e-01,4.2146667e-01
5.1701357e-01,1.0506667e-01,4.2160000e-01
5.1802054e-01,1.0540000e-01,4.2173333e-01
5.1902752e-01,1.0573333e-01,4.2160000e-01
5.2003449e-01,1.0600000e-01,4.2100000e-01
5.2101565e-01,1.0633333e-01,4.2006667e-01
5.2202263e-01,1.0660000e-01,4.1920000e-01
5.2302960e-01,1.0686667e-01,4.1873333e-01
5.2403658e-01,1.0700000e-01,4.1866667e-01
5.2501773e-01,1.0720000e-01,4.1893333e-01
5.2602471e-01,1.0746667e-01,4.1920000e-01
5.2703168e-01,1.0806667e-01,4.1900000e-01
5.2801284e-01,1.0893333e-01,4.1846667e-01
5.2901982e-01,1.0973333e-01,4.1780000e-01
5.3002679e-01,1.1046667e-01,4.1713333e-01
5.3103377e-01,1.1133333e-01,4.1686667e-01
5.3201492e-01,1.1233333e-01,4.1686667e-01
5.3302190e-01,1.1306667e-01,4.1686667e-01
5.3402887e-01,1.1353333e-01,4.1660000e-01
5.3503585e-01,1.1400000e-01,4.1600000e-01
5.3601701e-01,1.1453333e-01,4.1520000e-01
5.3702398e-01,1.1480000e-01,4.1453333e-01
5.3803096e-01,1.1473333e-01,4.1413333e-01
5.3901211e-01,1.1453333e-01,4.1413333e-01
5.4001909e-01,1.1453333e-01,4.1440000e-01
5.4102606e-01,1.1453333e-01,4.1446667e-01
5.4203304e-01,1.1480000e-01,4.1413333e-01
5.4301420e-01,1.1506667e-01,4.1340000e-01
5.4402117e-01,1.1540000e-01,4.1260000e-01
5.4502815e-01,1.1546667e-01,4.1206667e-01
5.4603512e-01,1.1560000e-01,4.1186667e-01
5.4701628e-01,1.1573333e-01,4.1180000e-01
5.4802325e-01,1.1593333e-01,4.1173333e-01
5.4903023e-01,1.1606667e-01,4.1146667e-01
5.5003720e-01,1.1626667e-01,4.1120000e-01
5.5101836e-01,1.1680000e-01,4.1060000e-01
5.5202534e-01,1.1740000e-01,4.1000000e-01
5.5303231e-01,1.1780000e-01,4.0960000e-01
5.5401347e-01,1.1800000e-01,4.0926667e-01
5.5502044e-01,1.1813333e-01,4.0913333e-01
5.5602742e-01,1.1806667e-01,4.0913333e-01
5.5703439e-01,1.1806667e-01,4.0866667e-01
5.5801555e-01,1.1806667e-01,4.0806667e-01
5.5902253e-01,1.1793333e-01,4.0760000e-01
5.6002950e-01,1.1780000e-01,4.0733333e-01
5.6103648e-01,1.1786667e-01,4.0726667e-01
5.6201763e-01,1.1806667e-01,4.0733333e-01
5.6302461e-01,1.1833333e-01,4.0706667e-01
5.6403158e-01,1.1840000e-01,4.0666667e-01
5.6501274e-01,1.1853333e-01,4.0626667e-01
5.6601972e-01,1.1873333e-01,4.0586667e-01
5.6702669e-01,1.1886667e-01,4.0546667e-01
5.6803367e-01,1.1880000e-01,4.0506667e-01
5.6901482e-01,1.1853333e-01,4.0466667e-01
5.7002180e-01,1.1820000e-01,4.0440000e-01
5.7102877e-01,1.1780000e-01,4.0433333e-01
5.7203575e-01,1.1753333e-01,4.0426667e-01
5.7301691e-01,1.1733333e-01,4.0386667e-01
5.7402388e-01,1.1740000e-01,4.0326667e-01
5.7503086e-01,1.1753333e-01,4.0273333e-01
5.7601201e-01,1.1786667e-01,4.0246667e-01
5.7701899e-01,1.1826667e-01,4.0233333e-01
5.7802596e-01,1.1853333e-01,4.0206667e-01
5.7903294e-01,1.1853333e-01,4.0153333e-01
5.8001410e-01,1.1860000e-01,4.0106667e-01
5.8102107e-01,1.1866667e-01,4.0080000e-01
5.8202805e-01,1.1886667e-01,4.0066667e-01
5.8303502e-01,1.1906667e-01,4.0046667e-01
5.8401618e-01,1.1913333e-01,4.0000000e-01
5.8502315e-01,1.1900000e-01,3.9946667e-01
5.8603013e-01,1.1880000e-01,3.9900000e-01
5.8703711e-01,1.1860000e-01,3.9886667e-01
5.8801826e-01,1.1853333e-01,3.9866667e-01
5.8902524e-01,1.1866667e-01,3.9826667e-01
5.9003221e-01,1.1873333e-01,3.9773333e-01
5.9101337e-01,1.1873333e-01,3.9740000e-01
5.9202034e-01,1.1866667e-01,3.9720000e-01
5.9302732e-01,1.1860000e-01,3.9700000e-01
5.9403430e-01,1.1866667e-01,3.9673333e-01
5.9501545e-01,1.1886667e-01,3.9640000e-01
5.9602243e-01,1.1906667e-01,3.9613333e-01
5.9702940e-01,1.1920000e-01,3.9600000e-01
5.9803638e-01,1.1920000e-01,3.9580000e-01
5.9901753e-01,1.1926667e-01,3.9533333e-01
6.0002451e-01,1.1946667e-01,3.9466667e-01
6.0103149e-01,1.1973333e-01,3.9406667e-01
6.0201264e-01,1.2000000e-01,3.9373333e-01
6.0301962e-01,1.2020000e-01,3.9373333e-01
6.0402659e-01,1.2033333e-01,3.9360000e-01
6.0503357e-01,1.2040000e-01,3.9300000e-01
6.0601472e-01,1.2053333e-01,3.9240000e-01
6.0702170e-01,1.2073333e-01,3.9213333e-01
6.0802868e-01,1.2100000e-01,3.9193333e-01
6.0903565e-01,1.2126667e-01,3.9153333e-01
6.1001681e-01,1.2166667e-01,3.9106667e-01
6.1102378e-01,1.2206667e-01,3.9073333e-01
6.1203076e-01,1.2246667e-01,3.9066667e-01
6.1301191e-01,1.2273333e-01,3.9080000e-01
6.1401889e-01,1.2300000e-01,3.9046667e-01
6.1502587e-01,1.2306667e-01,3.8966667e-01
6.1603284e-01,1.2286667e-01,3.8913333e-01
6.1701400e-01,1.2260000e-01,3.8906667e-01
6.1802097e-01,1.2233333e-01,3.8913333e-01
6.1902795e-01,1.2213333e-01,3.8906667e-01
6.2003492e-01,1.2200000e-01,3.8860000e-01
6.2101608e-01,1.2200000e-01,3.8793333e-01
6.2202306e-01,1.2220000e-01,3.8746667e-01
6.2303003e-01,1.2226667e-01,3.8733333e-01
6.2403701e-01,1.2233333e-01,3.8713333e-01
6.2501816e-01,1.2240000e-01,3.8673333e-01
6.2602514e-01,1.2260000e-01,3.8620000e-01
6.2703211e-01,1.2273333e-01,3.8586667e-01
6.2801327e-01,1.2280000e-01,3.8586667e-01
6.2902025e-01,1.2286667e-01,3.8573333e-01
6.3002722e-01,1.2280000e-01,3.8513333e-01
6.3103420e-01,1.2280000e-01,3.8426667e-01
6.3201535e-01,1.2286667e-01,3.8366667e-01
6.3302233e-01,1.2286667e-01,3.8373333e-01
6.3402930e-01,1.2300000e-01,3.8393333e-01
6.3503628e-01,1.2313333e-01,3.8366667e-01
6.3601744e-01,1.2333333e-01,3.8306667e-01
6.3702441e-01,1.2360000e-01,3.8246667e-01
6.3803139e-01,1.2366667e-01,3.8220000e-01
6.3901254e-01,1.2360000e-01,3.8213333e-01
6.4001952e-01,1.2353333e-01,3.8206667e-01
6.4102649e-01,1.2346667e-01,3.8160000e-01
6.4203347e-01,1.2353333e-01,3.8106667e-01
6.4301463e-01,1.2373333e-01,3.8080000e-01
6.4402160e-01,1.2393333e-01,3.8080000e-01
6.4502858e-01,1.2413333e-01,3.8066667e-01
6.4603555e-01,1.2440000e-01,3.8006667e-01
6.4701671e-01,1.2453333e-01,3.7933333e-01
6.4802368e-01,1.2453333e-01,3.7893333e-01
6.4903066e-01,1.2446667e-01,3.7906667e-01
